type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_ask,side,time,trade_id,last_size
ticker,1294764510,WLUNA-USD,1.21,24.85,57540041.343,0.95,25.16,73388413.903,1.21,1.22,sell,2022-05-11T19:36:54.896533Z,8008068,835.884
ticker,1294764512,WLUNA-USD,1.21,24.85,57540055.343,0.95,25.16,73388427.903,1.2,1.22,sell,2022-05-11T19:36:54.896533Z,8008069,14.0
ticker,1294764538,WLUNA-USD,1.21,24.85,57540057.853,0.95,25.16,73388430.413,1.2,1.22,buy,2022-05-11T19:36:54.944675Z,8008070,2.51
ticker,1294764611,WLUNA-USD,1.2,24.85,57540267.245,0.95,25.16,73388639.805,1.2,1.21,sell,2022-05-11T19:36:55.494312Z,8008071,209.392
ticker,1294764613,WLUNA-USD,1.2,24.85,57540367.245,0.95,25.16,73388739.805,1.2,1.21,sell,2022-05-11T19:36:55.494312Z,8008072,100.0
ticker,1294764615,WLUNA-USD,1.2,24.85,57540381.245,0.95,25.16,73388753.805,1.2,1.21,sell,2022-05-11T19:36:55.494312Z,8008073,14.0
ticker,1294764617,WLUNA-USD,1.2,24.85,57540384.366,0.95,25.16,73388756.926,1.2,1.21,sell,2022-05-11T19:36:55.494312Z,8008074,3.121
ticker,1294764619,WLUNA-USD,1.2,24.85,57540384.467,0.95,25.16,73388757.027,1.19,1.21,sell,2022-05-11T19:36:55.494312Z,8008075,0.101
ticker,1294764686,WLUNA-USD,1.21,24.85,57540385.133,0.95,25.16,73388757.693,1.19,1.21,buy,2022-05-11T19:36:55.735225Z,8008076,0.666
ticker,1294764693,WLUNA-USD,1.21,24.85,57540587.022,0.95,25.16,73388959.582,1.19,1.21,buy,2022-05-11T19:36:55.772756Z,8008077,201.889
ticker,1294764738,WLUNA-USD,1.21,24.85,57540666.435,0.95,25.16,73389038.995,1.19,1.21,buy,2022-05-11T19:36:56.085559Z,8008078,79.413
ticker,1294764819,WLUNA-USD,1.2,24.85,57540687.18,0.95,25.16,73389059.74,1.19,1.21,buy,2022-05-11T19:36:56.472449Z,8008079,20.745
ticker,1294764927,WLUNA-USD,1.21,24.85,57540982.814,0.95,25.16,73389355.374,1.19,1.21,buy,2022-05-11T19:36:57.454267Z,8008080,295.634
ticker,1294764979,WLUNA-USD,1.2,24.85,57540985.377,0.95,25.16,73389357.937,1.19,1.21,buy,2022-05-11T19:36:58.528517Z,8008081,2.563
ticker,1294765024,WLUNA-USD,1.2,24.85,57541268.499,0.95,25.16,73389641.059,1.2,1.21,sell,2022-05-11T19:36:58.968754Z,8008082,283.122
ticker,1294765026,WLUNA-USD,1.2,24.85,57541289.244,0.95,25.16,73389661.804,1.2,1.21,sell,2022-05-11T19:36:58.968754Z,8008083,20.745
ticker,1294765028,WLUNA-USD,1.2,24.85,57541291.782,0.95,25.16,73389664.342,1.19,1.21,sell,2022-05-11T19:36:58.968754Z,8008084,2.538
ticker,1294765061,WLUNA-USD,1.2,24.85,57541294.529,0.95,25.16,73389667.089,1.19,1.21,buy,2022-05-11T19:36:59.031788Z,8008085,2.747
ticker,1294765063,WLUNA-USD,1.21,24.85,57541413.013,0.95,25.16,73389785.573,1.19,1.21,buy,2022-05-11T19:36:59.031788Z,8008086,118.484
ticker,1294765090,WLUNA-USD,1.21,24.85,57541806.524,0.95,25.16,73390179.084,1.19,1.21,buy,2022-05-11T19:36:59.097229Z,8008087,393.511
ticker,1294765095,WLUNA-USD,1.21,24.85,57541811.44,0.95,25.16,73390184.0,1.19,1.21,buy,2022-05-11T19:36:59.208543Z,8008088,4.916
ticker,1294765107,WLUNA-USD,1.21,24.85,57541831.44,0.95,25.16,73390204.0,1.19,1.21,buy,2022-05-11T19:37:00.118358Z,8008089,20.0
ticker,1294765110,WLUNA-USD,1.21,24.85,57541926.427,0.95,25.16,73390298.987,1.19,1.21,buy,2022-05-11T19:37:00.120580Z,8008090,94.987
ticker,1294765112,WLUNA-USD,1.21,24.85,57541947.172,0.95,25.16,73390319.732,1.19,1.22,buy,2022-05-11T19:37:00.120580Z,8008091,20.745
ticker,1294765131,WLUNA-USD,1.21,24.85,57542042.159,0.95,25.16,73390414.719,1.2,1.21,buy,2022-05-11T19:37:00.141824Z,8008092,94.987
ticker,1294765141,WLUNA-USD,1.21,24.85,57542062.904,0.95,25.16,73390435.464,1.2,1.21,buy,2022-05-11T19:37:00.148396Z,8008093,20.745
ticker,1294765149,WLUNA-USD,1.21,24.85,57542202.904,0.95,25.16,73390575.464,1.2,1.21,buy,2022-05-11T19:37:00.160808Z,8008094,140.0
ticker,1294765154,WLUNA-USD,1.21,24.85,57542222.904,0.95,25.16,73390595.464,1.2,1.21,buy,2022-05-11T19:37:00.164045Z,8008095,20.0
ticker,1294765162,WLUNA-USD,1.21,24.85,57542242.904,0.95,25.16,73390615.464,1.2,1.21,buy,2022-05-11T19:37:00.168871Z,8008096,20.0
ticker,1294765165,WLUNA-USD,1.21,24.85,57542282.904,0.95,25.16,73390655.464,1.2,1.21,buy,2022-05-11T19:37:00.174114Z,8008097,40.0
ticker,1294765168,WLUNA-USD,1.21,24.85,57542337.535,0.95,25.16,73390710.095,1.2,1.21,buy,2022-05-11T19:37:00.176619Z,8008098,54.631
ticker,1294765181,WLUNA-USD,1.21,24.85,57542437.535,0.95,25.16,73390810.095,1.2,1.21,buy,2022-05-11T19:37:00.192723Z,8008099,100.0
ticker,1294765184,WLUNA-USD,1.2,24.85,57542999.264,0.95,25.16,73391371.824,1.2,1.21,sell,2022-05-11T19:37:00.192906Z,8008100,561.729
ticker,1294765187,WLUNA-USD,1.21,24.85,57543039.264,0.95,25.16,73391411.824,1.2,1.21,buy,2022-05-11T19:37:00.196629Z,8008101,40.0
ticker,1294765195,WLUNA-USD,1.21,24.85,57543059.264,0.95,25.16,73391431.824,1.2,1.21,buy,2022-05-11T19:37:00.202498Z,8008102,20.0
ticker,1294765198,WLUNA-USD,1.21,24.85,57543099.264,0.95,25.16,73391471.824,1.2,1.21,buy,2022-05-11T19:37:00.205373Z,8008103,40.0
ticker,1294765205,WLUNA-USD,1.21,24.85,57543159.264,0.95,25.16,73391531.824,1.2,1.21,buy,2022-05-11T19:37:00.209832Z,8008104,60.0
ticker,1294765208,WLUNA-USD,1.21,24.85,57543219.264,0.95,25.16,73391591.824,1.2,1.21,buy,2022-05-11T19:37:00.212969Z,8008105,60.0
ticker,1294765211,WLUNA-USD,1.21,24.85,57543239.264,0.95,25.16,73391611.824,1.2,1.21,buy,2022-05-11T19:37:00.218099Z,8008106,20.0
ticker,1294765219,WLUNA-USD,1.21,24.85,57543299.264,0.95,25.16,73391671.824,1.2,1.21,buy,2022-05-11T19:37:00.231763Z,8008107,60.0
ticker,1294765222,WLUNA-USD,1.21,24.85,57543319.264,0.95,25.16,73391691.824,1.2,1.21,buy,2022-05-11T19:37:00.235087Z,8008108,20.0
ticker,1294765309,WLUNA-USD,1.22,24.85,57543333.264,0.95,25.16,73391705.824,1.2,1.23,buy,2022-05-11T19:37:00.640805Z,8008109,14.0
ticker,1294765311,WLUNA-USD,1.23,24.85,57543630.277,0.95,25.16,73392002.837,1.2,1.23,buy,2022-05-11T19:37:00.640805Z,8008110,297.013
ticker,1294765313,WLUNA-USD,1.23,24.85,57543644.277,0.95,25.16,73392016.837,1.2,1.23,buy,2022-05-11T19:37:00.640805Z,8008111,14.0
ticker,1294765315,WLUNA-USD,1.23,24.85,57543651.459,0.95,25.16,73392024.019,1.2,1.23,buy,2022-05-11T19:37:00.640805Z,8008112,7.182
ticker,1294765317,WLUNA-USD,1.23,24.85,57543653.816,0.95,25.16,73392026.376,1.2,1.24,buy,2022-05-11T19:37:00.640805Z,8008113,2.357
ticker,1294765319,WLUNA-USD,1.24,24.85,57544201.444,0.95,25.16,73392574.004,1.2,1.25,buy,2022-05-11T19:37:00.640805Z,8008114,547.628
ticker,1294765433,WLUNA-USD,1.22,24.85,57544222.189,0.95,25.16,73392594.749,1.22,1.23,sell,2022-05-11T19:37:00.937333Z,8008115,20.745
ticker,1294765435,WLUNA-USD,1.22,24.85,57544224.687,0.95,25.16,73392597.247,1.21,1.23,sell,2022-05-11T19:37:00.937333Z,8008116,2.498
ticker,1294765439,WLUNA-USD,1.21,24.85,57544425.909,0.95,25.16,73392798.469,1.21,1.23,sell,2022-05-11T19:37:00.940198Z,8008117,201.222
ticker,1294765451,WLUNA-USD,1.21,24.85,57544427.491,0.95,25.16,73392800.051,1.21,1.23,sell,2022-05-11T19:37:00.956338Z,8008118,1.582
ticker,1294765486,WLUNA-USD,1.22,24.85,57544429.95,0.95,25.16,73392802.51,1.21,1.22,buy,2022-05-11T19:37:01.312683Z,8008119,2.459
ticker,1294765488,WLUNA-USD,1.22,24.85,57544450.695,0.95,25.16,73392823.255,1.21,1.23,buy,2022-05-11T19:37:01.312683Z,8008120,20.745
ticker,1294765490,WLUNA-USD,1.23,24.85,57544482.679,0.95,25.16,73392855.239,1.21,1.23,buy,2022-05-11T19:37:01.312683Z,8008121,31.984
ticker,1294765533,WLUNA-USD,1.21,24.85,57544503.424,0.95,25.16,73392875.984,1.21,1.23,sell,2022-05-11T19:37:01.478250Z,8008122,20.745
ticker,1294765535,WLUNA-USD,1.21,24.85,57544505.118,0.95,25.16,73392877.678,1.21,1.23,sell,2022-05-11T19:37:01.478250Z,8008123,1.694
ticker,1294765537,WLUNA-USD,1.21,24.85,57544761.958,0.95,25.16,73393134.518,1.2,1.23,sell,2022-05-11T19:37:01.478250Z,8008124,256.84
ticker,1294765707,WLUNA-USD,1.22,24.85,57544782.703,0.95,25.16,73393155.263,1.2,1.22,buy,2022-05-11T19:37:02.207633Z,8008125,20.745
ticker,1294765709,WLUNA-USD,1.22,24.85,57544849.754,0.95,25.16,73393222.314,1.2,1.22,buy,2022-05-11T19:37:02.207633Z,8008126,67.051
ticker,1294765733,WLUNA-USD,1.2,24.85,57544863.754,0.95,25.16,73393236.314,1.2,1.22,sell,2022-05-11T19:37:02.364528Z,8008127,14.0
ticker,1294765735,WLUNA-USD,1.2,24.85,57544884.499,0.95,25.16,73393257.059,1.2,1.22,sell,2022-05-11T19:37:02.364528Z,8008128,20.745
ticker,1294765737,WLUNA-USD,1.2,24.85,57544999.736,0.95,25.16,73393372.296,1.2,1.22,sell,2022-05-11T19:37:02.364528Z,8008129,115.237
ticker,1294765767,WLUNA-USD,1.2,24.85,57545182.499,0.95,25.16,73393555.059,1.2,1.22,sell,2022-05-11T19:37:02.415231Z,8008130,182.763
ticker,1294765769,WLUNA-USD,1.2,24.85,57545764.857,0.95,25.16,73394137.417,1.2,1.22,sell,2022-05-11T19:37:02.415231Z,8008131,582.358
ticker,1294765771,WLUNA-USD,1.2,24.85,57545878.985,0.95,25.16,73394251.545,1.2,1.22,sell,2022-05-11T19:37:02.415231Z,8008132,114.128
ticker,1294765794,WLUNA-USD,1.2,24.85,57545886.167,0.95,25.16,73394258.727,1.2,1.21,sell,2022-05-11T19:37:02.540191Z,8008133,7.182
ticker,1294765801,WLUNA-USD,1.2,24.85,57545893.349,0.95,25.16,73394265.909,1.2,1.21,sell,2022-05-11T19:37:02.556805Z,8008134,7.182
ticker,1294765804,WLUNA-USD,1.2,24.85,57545900.531,0.95,25.16,73394273.091,1.2,1.21,sell,2022-05-11T19:37:02.571869Z,8008135,7.182
ticker,1294765864,WLUNA-USD,1.21,24.85,57546374.648,0.95,25.16,73394747.208,1.2,1.22,sell,2022-05-11T19:37:02.943901Z,8008136,474.117
ticker,1294765893,WLUNA-USD,1.22,24.85,57546374.708,0.95,25.16,73394747.268,1.2,1.22,buy,2022-05-11T19:37:03.198395Z,8008137,0.06
ticker,1294765906,WLUNA-USD,1.21,24.85,57547210.592,0.95,25.16,73395583.152,1.2,1.22,sell,2022-05-11T19:37:03.476623Z,8008138,835.884
ticker,1294765942,WLUNA-USD,1.22,24.85,57547224.532,0.95,25.16,73395597.092,1.2,1.22,buy,2022-05-11T19:37:03.837335Z,8008139,13.94
ticker,1294765944,WLUNA-USD,1.22,24.85,57547232.332,0.95,25.16,73395604.892,1.2,1.23,buy,2022-05-11T19:37:03.837335Z,8008140,7.8
ticker,1294765946,WLUNA-USD,1.23,24.85,57547246.332,0.95,25.16,73395618.892,1.2,1.23,buy,2022-05-11T19:37:03.837335Z,8008141,14.0
ticker,1294765948,WLUNA-USD,1.23,24.85,57547474.717,0.95,25.16,73395847.277,1.2,1.23,buy,2022-05-11T19:37:03.837335Z,8008142,228.385
ticker,1294765950,WLUNA-USD,1.23,24.85,57547477.059,0.95,25.16,73395849.619,1.2,1.23,buy,2022-05-11T19:37:03.837335Z,8008143,2.342
ticker,1294765952,WLUNA-USD,1.23,24.85,57547620.869,0.95,25.16,73395993.429,1.2,1.23,buy,2022-05-11T19:37:03.837335Z,8008144,143.81
ticker,1294766031,WLUNA-USD,1.21,24.85,57547628.669,0.95,25.16,73396001.229,1.2,1.22,sell,2022-05-11T19:37:04.034356Z,8008145,7.8
ticker,1294766127,WLUNA-USD,1.22,24.85,57547630.955,0.95,25.16,73396003.515,1.2,1.22,buy,2022-05-11T19:37:04.599012Z,8008146,2.286
ticker,1294766129,WLUNA-USD,1.22,24.85,57547638.755,0.95,25.16,73396011.315,1.2,1.22,buy,2022-05-11T19:37:04.599012Z,8008147,7.8
ticker,1294766131,WLUNA-USD,1.22,24.85,57547659.5,0.95,25.16,73396032.06,1.2,1.23,buy,2022-05-11T19:37:04.599012Z,8008148,20.745
ticker,1294766133,WLUNA-USD,1.23,24.85,57547673.5,0.95,25.16,73396046.06,1.2,1.23,buy,2022-05-11T19:37:04.599012Z,8008149,14.0
ticker,1294766135,WLUNA-USD,1.23,24.85,57547693.5,0.95,25.16,73396066.06,1.2,1.24,buy,2022-05-11T19:37:04.599012Z,8008150,20.0
ticker,1294766137,WLUNA-USD,1.24,24.85,57548250.594,0.95,25.16,73396623.154,1.2,1.24,buy,2022-05-11T19:37:04.599012Z,8008151,557.094
ticker,1294766139,WLUNA-USD,1.24,24.85,57548270.594,0.95,25.16,73396643.154,1.2,1.24,buy,2022-05-11T19:37:04.599012Z,8008152,20.0
ticker,1294766141,WLUNA-USD,1.24,24.85,57548277.776,0.95,25.16,73396650.336,1.2,1.25,buy,2022-05-11T19:37:04.599012Z,8008153,7.182
ticker,1294766384,WLUNA-USD,1.24,24.85,57548279.379,0.95,25.16,73396651.939,1.23,1.24,buy,2022-05-11T19:37:05.137655Z,8008154,1.603
ticker,1294766434,WLUNA-USD,1.23,24.85,57548300.124,0.95,25.16,73396672.684,1.23,1.24,sell,2022-05-11T19:37:05.526155Z,8008155,20.745
ticker,1294766436,WLUNA-USD,1.23,24.85,57548307.11,0.95,25.16,73396679.67,1.23,1.24,sell,2022-05-11T19:37:05.526155Z,8008156,6.986
ticker,1294766438,WLUNA-USD,1.23,24.85,57548314.91,0.95,25.16,73396687.47,1.22,1.24,sell,2022-05-11T19:37:05.526155Z,8008157,7.8
ticker,1294766446,WLUNA-USD,1.22,24.85,57548319.176,0.95,25.16,73396691.736,1.22,1.24,sell,2022-05-11T19:37:05.529867Z,8008158,4.266
ticker,1294766448,WLUNA-USD,1.22,24.85,57548339.921,0.95,25.16,73396712.481,1.22,1.24,sell,2022-05-11T19:37:05.529867Z,8008159,20.745
ticker,1294766450,WLUNA-USD,1.22,24.85,57548347.064,0.95,25.16,73396719.624,1.22,1.24,sell,2022-05-11T19:37:05.529867Z,8008160,7.143
ticker,1294766483,WLUNA-USD,1.23,24.85,57548353.593,0.95,25.16,73396726.153,1.22,1.23,buy,2022-05-11T19:37:05.617705Z,8008161,6.529
ticker,1294766485,WLUNA-USD,1.23,24.85,57548361.393,0.95,25.16,73396733.953,1.22,1.24,buy,2022-05-11T19:37:05.617705Z,8008162,7.8
ticker,1294766489,WLUNA-USD,1.24,24.85,57548397.154,0.95,25.16,73396769.714,1.22,1.24,buy,2022-05-11T19:37:05.625346Z,8008163,35.761
ticker,1294766525,WLUNA-USD,1.22,24.85,57548762.053,0.95,25.16,73397134.613,1.22,1.24,sell,2022-05-11T19:37:05.729087Z,8008164,364.899
ticker,1294766536,WLUNA-USD,1.24,24.85,57548764.377,0.95,25.16,73397136.937,1.22,1.24,buy,2022-05-11T19:37:05.742328Z,8008165,2.324
ticker,1294766538,WLUNA-USD,1.24,24.85,57548785.122,0.95,25.16,73397157.682,1.22,1.24,buy,2022-05-11T19:37:05.742328Z,8008166,20.745
ticker,1294766540,WLUNA-USD,1.24,24.85,57548799.122,0.95,25.16,73397171.682,1.22,1.24,buy,2022-05-11T19:37:05.742328Z,8008167,14.0
ticker,1294766542,WLUNA-USD,1.24,24.85,57548799.24,0.95,25.16,73397171.8,1.22,1.24,buy,2022-05-11T19:37:05.742328Z,8008168,0.118
ticker,1294766544,WLUNA-USD,1.24,24.85,57548807.04,0.95,25.16,73397179.6,1.22,1.25,buy,2022-05-11T19:37:05.742328Z,8008169,7.8
ticker,1294766546,WLUNA-USD,1.25,24.85,57548811.072,0.95,25.16,73397183.632,1.22,1.25,buy,2022-05-11T19:37:05.742328Z,8008170,4.032
ticker,1294766548,WLUNA-USD,1.25,24.85,57548934.109,0.95,25.16,73397306.669,1.22,1.25,buy,2022-05-11T19:37:05.742328Z,8008171,123.037
ticker,1294766550,WLUNA-USD,1.25,24.85,57548962.013,0.95,25.16,73397334.573,1.22,1.25,buy,2022-05-11T19:37:05.742328Z,8008172,27.904
ticker,1294766635,WLUNA-USD,1.23,24.85,57549761.399,0.95,25.16,73398133.959,1.23,1.25,sell,2022-05-11T19:37:05.998855Z,8008173,799.386
ticker,1294766649,WLUNA-USD,1.23,24.85,57549769.199,0.95,25.16,73398141.759,1.22,1.25,sell,2022-05-11T19:37:06.061808Z,8008174,7.8
ticker,1294766756,WLUNA-USD,1.24,24.85,57549771.485,0.95,25.16,73398144.045,1.22,1.24,buy,2022-05-11T19:37:06.609507Z,8008175,2.286
ticker,1294766758,WLUNA-USD,1.24,24.85,57549936.435,0.95,25.16,73398308.995,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008176,164.95
ticker,1294766760,WLUNA-USD,1.25,24.85,57550158.446,0.95,25.16,73398531.006,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008177,222.011
ticker,1294766762,WLUNA-USD,1.25,24.85,57550163.446,0.95,25.16,73398536.006,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008178,5.0
ticker,1294766764,WLUNA-USD,1.25,24.85,57550165.028,0.95,25.16,73398537.588,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008179,1.582
ticker,1294766766,WLUNA-USD,1.25,24.85,57550179.028,0.95,25.16,73398551.588,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008180,14.0
ticker,1294766768,WLUNA-USD,1.25,24.85,57550181.47,0.95,25.16,73398554.03,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008181,2.442
ticker,1294766770,WLUNA-USD,1.25,24.85,57550284.671,0.95,25.16,73398657.231,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008182,103.201
ticker,1294766772,WLUNA-USD,1.25,24.85,57550292.471,0.95,25.16,73398665.031,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008183,7.8
ticker,1294766774,WLUNA-USD,1.25,24.85,57550653.198,0.95,25.16,73399025.758,1.22,1.25,buy,2022-05-11T19:37:06.609507Z,8008184,360.727
ticker,1294766776,WLUNA-USD,1.25,24.85,57550660.38,0.95,25.16,73399032.94,1.22,1.26,buy,2022-05-11T19:37:06.609507Z,8008185,7.182
ticker,1294766778,WLUNA-USD,1.26,24.85,57550894.092,0.95,25.16,73399266.652,1.22,1.26,buy,2022-05-11T19:37:06.609507Z,8008186,233.712
ticker,1294766780,WLUNA-USD,1.26,24.85,57550899.092,0.95,25.16,73399271.652,1.22,1.26,buy,2022-05-11T19:37:06.609507Z,8008187,5.0
ticker,1294766782,WLUNA-USD,1.26,24.85,57552154.273,0.95,25.16,73400526.833,1.22,1.26,buy,2022-05-11T19:37:06.609507Z,8008188,1255.181
ticker,1294766829,WLUNA-USD,1.23,24.85,57552162.073,0.95,25.16,73400534.633,1.22,1.24,sell,2022-05-11T19:37:06.665963Z,8008189,7.8
ticker,1294766840,WLUNA-USD,1.22,24.85,57552176.073,0.95,25.16,73400548.633,1.21,1.23,sell,2022-05-11T19:37:06.696300Z,8008190,14.0
ticker,1294766894,WLUNA-USD,1.23,24.85,57552178.245,0.95,25.16,73400550.805,1.22,1.23,buy,2022-05-11T19:37:07.247537Z,8008191,2.172
ticker,1294766896,WLUNA-USD,1.23,24.85,57552181.641,0.95,25.16,73400554.201,1.22,1.23,buy,2022-05-11T19:37:07.247537Z,8008192,3.396
ticker,1294766899,WLUNA-USD,1.22,24.85,57552195.641,0.95,25.16,73400568.201,1.22,1.23,sell,2022-05-11T19:37:07.260353Z,8008193,14.0
ticker,1294766901,WLUNA-USD,1.22,24.85,57552203.441,0.95,25.16,73400576.001,1.21,1.23,sell,2022-05-11T19:37:07.260353Z,8008194,7.8
ticker,1294766935,WLUNA-USD,1.23,24.85,57552220.79,0.95,25.16,73400593.35,1.22,1.23,buy,2022-05-11T19:37:07.501855Z,8008195,17.349
ticker,1294766937,WLUNA-USD,1.23,24.85,57552228.59,0.95,25.16,73400601.15,1.22,1.24,buy,2022-05-11T19:37:07.501855Z,8008196,7.8
ticker,1294766939,WLUNA-USD,1.24,24.85,57552303.441,0.95,25.16,73400676.001,1.22,1.24,buy,2022-05-11T19:37:07.501855Z,8008197,74.851
ticker,1294766979,WLUNA-USD,1.22,24.85,57552317.441,0.95,25.16,73400690.001,1.22,1.23,sell,2022-05-11T19:37:07.631527Z,8008198,14.0
ticker,1294766981,WLUNA-USD,1.22,24.85,57552319.241,0.95,25.16,73400691.801,1.22,1.23,sell,2022-05-11T19:37:07.631527Z,8008199,1.8
ticker,1294766983,WLUNA-USD,1.22,24.85,57552326.141,0.95,25.16,73400698.701,1.21,1.23,sell,2022-05-11T19:37:07.631527Z,8008200,6.9
ticker,1294766992,WLUNA-USD,1.23,24.85,57552326.391,0.95,25.16,73400698.951,1.21,1.23,buy,2022-05-11T19:37:07.660674Z,8008201,0.25
ticker,1294767030,WLUNA-USD,1.23,24.85,57552326.636,0.95,25.16,73400699.196,1.22,1.23,buy,2022-05-11T19:37:07.896042Z,8008202,0.245
ticker,1294767049,WLUNA-USD,1.22,24.85,57552334.436,0.95,25.16,73400706.996,1.21,1.23,sell,2022-05-11T19:37:08.162504Z,8008203,7.8
ticker,1294767051,WLUNA-USD,1.21,24.85,57552453.674,0.95,25.16,73400826.234,1.21,1.23,sell,2022-05-11T19:37:08.162504Z,8008204,119.238
ticker,1294767053,WLUNA-USD,1.21,24.85,57552467.674,0.95,25.16,73400840.234,1.21,1.23,sell,2022-05-11T19:37:08.162504Z,8008205,14.0
ticker,1294767055,WLUNA-USD,1.21,24.85,57552708.145,0.95,25.16,73401080.705,1.21,1.23,sell,2022-05-11T19:37:08.162504Z,8008206,240.471
ticker,1294767057,WLUNA-USD,1.21,24.85,57552711.541,0.95,25.16,73401084.101,1.21,1.23,sell,2022-05-11T19:37:08.162504Z,8008207,3.396
ticker,1294767059,WLUNA-USD,1.21,24.85,57553261.914,0.95,25.16,73401634.474,1.21,1.23,sell,2022-05-11T19:37:08.162504Z,8008208,550.373
ticker,1294767061,WLUNA-USD,1.21,24.85,57553269.096,0.95,25.16,73401641.656,1.2,1.23,sell,2022-05-11T19:37:08.162504Z,8008209,7.182
ticker,1294767128,WLUNA-USD,1.23,24.85,57553269.638,0.95,25.16,73401642.198,1.21,1.23,buy,2022-05-11T19:37:08.631240Z,8008210,0.542
ticker,1294767135,WLUNA-USD,1.21,24.85,57553283.358,0.95,25.16,73401655.918,1.21,1.23,sell,2022-05-11T19:37:08.676732Z,8008211,13.72
ticker,1294767138,WLUNA-USD,1.21,24.85,57553283.638,0.95,25.16,73401656.198,1.21,1.23,sell,2022-05-11T19:37:08.703366Z,8008212,0.28
ticker,1294767140,WLUNA-USD,1.21,24.85,57553584.736,0.95,25.16,73401957.296,1.21,1.23,sell,2022-05-11T19:37:08.703366Z,8008213,301.098
ticker,1294767142,WLUNA-USD,1.21,24.85,57554404.891,0.95,25.16,73402777.451,1.21,1.23,sell,2022-05-11T19:37:08.703366Z,8008214,820.155
ticker,1294767144,WLUNA-USD,1.21,24.85,57554422.485,0.95,25.16,73402795.045,1.2,1.23,sell,2022-05-11T19:37:08.703366Z,8008215,17.594
ticker,1294767181,WLUNA-USD,1.22,24.85,57554443.23,0.95,25.16,73402815.79,1.21,1.23,buy,2022-05-11T19:37:08.912275Z,8008216,20.745
ticker,1294767183,WLUNA-USD,1.23,24.85,57554502.26,0.95,25.16,73402874.82,1.21,1.23,buy,2022-05-11T19:37:08.912275Z,8008217,59.03
ticker,1294767213,WLUNA-USD,1.21,24.85,57554515.98,0.95,25.16,73402888.54,1.21,1.23,sell,2022-05-11T19:37:09.123019Z,8008218,13.72
ticker,1294767223,WLUNA-USD,1.21,24.85,57554516.26,0.95,25.16,73402888.82,1.21,1.23,sell,2022-05-11T19:37:09.242237Z,8008219,0.28
ticker,1294767225,WLUNA-USD,1.21,24.85,57554519.555,0.95,25.16,73402892.115,1.21,1.23,sell,2022-05-11T19:37:09.242237Z,8008220,3.295
ticker,1294767227,WLUNA-USD,1.21,24.85,57554526.955,0.95,25.16,73402899.515,1.21,1.23,sell,2022-05-11T19:37:09.242237Z,8008221,7.4
ticker,1294767229,WLUNA-USD,1.21,24.85,57554547.7,0.95,25.16,73402920.26,1.2,1.23,sell,2022-05-11T19:37:09.242237Z,8008222,20.745
ticker,1294767251,WLUNA-USD,1.23,24.85,57554548.721,0.95,25.16,73402921.281,1.21,1.23,buy,2022-05-11T19:37:09.360136Z,8008223,1.021
ticker,1294767273,WLUNA-USD,1.23,24.85,57554698.025,0.95,25.16,73403070.585,1.21,1.23,buy,2022-05-11T19:37:09.635178Z,8008224,149.304
ticker,1294767275,WLUNA-USD,1.23,24.85,57554712.025,0.95,25.16,73403084.585,1.21,1.23,buy,2022-05-11T19:37:09.635178Z,8008225,14.0
ticker,1294767277,WLUNA-USD,1.23,24.85,57554714.224,0.95,25.16,73403086.784,1.21,1.24,buy,2022-05-11T19:37:09.635178Z,8008226,2.199
ticker,1294767279,WLUNA-USD,1.24,24.85,57554716.487,0.95,25.16,73403089.047,1.21,1.24,buy,2022-05-11T19:37:09.635178Z,8008227,2.263
ticker,1294767281,WLUNA-USD,1.24,24.85,57554730.487,0.95,25.16,73403103.047,1.21,1.24,buy,2022-05-11T19:37:09.635178Z,8008228,14.0
ticker,1294767283,WLUNA-USD,1.24,24.85,57555078.649,0.95,25.16,73403451.209,1.21,1.24,buy,2022-05-11T19:37:09.635178Z,8008229,348.162
ticker,1294767285,WLUNA-USD,1.24,24.85,57555078.677,0.95,25.16,73403451.237,1.21,1.25,buy,2022-05-11T19:37:09.635178Z,8008230,0.028
ticker,1294767287,WLUNA-USD,1.25,24.85,57555322.35,0.95,25.16,73403694.91,1.21,1.25,buy,2022-05-11T19:37:09.635178Z,8008231,243.673
ticker,1294767289,WLUNA-USD,1.25,24.85,57555443.92,0.95,25.16,73403816.48,1.21,1.25,buy,2022-05-11T19:37:09.635178Z,8008232,121.57
ticker,1294767291,WLUNA-USD,1.25,24.85,57555804.647,0.95,25.16,73404177.207,1.21,1.25,buy,2022-05-11T19:37:09.635178Z,8008233,360.727
ticker,1294767293,WLUNA-USD,1.25,24.85,57555931.035,0.95,25.16,73404303.595,1.21,1.25,buy,2022-05-11T19:37:09.635178Z,8008234,126.388
